customer_id,name,age,email,city,signup_date,salary
1091,Riya,107,riya@outlook.com,Kolkata,2023-06-18 0:00:00,
1092,,-4,invalid_email,Kolkata,2024-07-10 0:00:00,392233
1093,Riya,-2,riya@gmail.com,Bangalore,2023-06-13 0:00:00,
1094,John,-5,john@outlook.com,Delhi,,113156
1095,Priya,114,invalid_email,Mumbai,2024-05-24 0:00:00,288017
1096,Rahul,28,rahul@yahoo.com,Kolkata,2022-12-05 0:00:00,
1097,Priya,133,priya@outlook.com,Kolkata,2023-10-27 0:00:00,399229
1098,John,150,john@outlook.com,MUMBAI,2023-08-27 0:00:00,
1099,Amit,21,amit@yahoo.com,,2022-06-04 0:00:00,
1100,Riya,102,riya@yahoo.com,MUMBAI,2023-08-15 0:00:00,
1101,Sara,,sara@gmail.com,Chennai,2022-09-26 0:00:00,
1102,Ankit,,ankit@outlook.com,MUMBAI,2022-01-30 0:00:00,
1103,Priya,,priya@yahoo.com,Mumbai,2024-06-28 0:00:00,
1104,Neha,-2,neha@yahoo.com,Chennai,2024-07-22 0:00:00,
1105,Ankit,19,ankit@yahoo.com,delhi,2024-04-01 0:00:00,
1106,Riya,145,riya@outlook.com,Kolkata,2022-06-11 0:00:00,97213
1107,Rahul,,rahul@outlook.com,Mumbai,2022-03-06 0:00:00,
1108,Neha,-1,neha@yahoo.com,Chennai,2022-11-12 0:00:00,97596
1109,Ankit,-8,invalid_email,Bangalore,,309930
1110,Rahul,57,rahul@gmail.com,Chennai,2024-03-31 0:00:00,323890
1111,Rahul,113,rahul@outlook.com,Bangalore,2022-10-21 0:00:00,479258
1112,Sara,139,sara@yahoo.com,Chennai,,83914
1113,Riya,-9,riya@outlook.com,MUMBAI,2022-02-16 0:00:00,63323
1114,Rahul,39,rahul@gmail.com,delhi,2023-12-30 0:00:00,445035
1115,Riya,126,invalid_email,MUMBAI,2024-05-02 0:00:00,30272
1116,Sara,,sara@yahoo.com,Bangalore,2023-01-13 0:00:00,301665
1117,,39,invalid_email,,2023-02-25 0:00:00,29893
1118,Neha,,invalid_email,,2024-05-18 0:00:00,382092
1119,Neha,104,nehagmail.com,Delhi,2023-09-05 0:00:00,466812
1120,Sara,,sara@yahoo.com,MUMBAI,,47501
1121,John,124,john@gmail.com,MUMBAI,,364269
1122,Neha,41,neha@outlook.com,MUMBAI,2024-04-13 0:00:00,324023
1123,Priya,144,priya@yahoo.com,delhi,,255368
1124,Rahul,33,rahul@yahoo.com,delhi,2022-01-25 0:00:00,115423
1125,Riya,103,riya@outlook.com,Mumbai,2024-01-23 0:00:00,
1126,Amit,-5,amit@yahoo.com,Bangalore,2024-02-28 0:00:00,66529
1127,John,,john@outlook.com,MUMBAI,2024-08-31 0:00:00,357529
1128,John,53,john@gmail.com,Mumbai,2023-07-27 0:00:00,
1129,Priya,149,priya@gmail.com,MUMBAI,2024-08-10 0:00:00,
1130,Neha,30,neha@gmail.com,Bangalore,2023-01-25 0:00:00,
1131,,36,invalid_email,MUMBAI,2022-03-30 0:00:00,119434
1132,Sara,109,sara@yahoo.com,,2023-04-08 0:00:00,
1133,Priya,-7,priya@outlook.com,,2022-09-24 0:00:00,273941
1134,Ankit,49,ankitgmail.com,Bangalore,2023-05-29 0:00:00,83864
1135,,41,invalid_email,,2024-09-08 0:00:00,
1136,Rahul,49,rahul@gmail.com,Chennai,2022-06-07 0:00:00,20977
1137,,-10,invalid_email,Kolkata,2023-01-16 0:00:00,480236
1138,Riya,,riya@gmail.com,Delhi,2023-10-14 0:00:00,267384
1139,John,45,john@gmail.com,Mumbai,2023-01-23 0:00:00,
1140,Priya,127,priya@gmail.com,delhi,2024-06-14 0:00:00,
1141,Ankit,53,ankit@gmail.com,Kolkata,2023-09-02 0:00:00,65802
1142,John,103,john@yahoo.com,Delhi,2024-05-06 0:00:00,344535
1143,Riya,-9,riya@gmail.com,Kolkata,2022-03-20 0:00:00,109265
1144,Amit,134,amit@gmail.com,Bangalore,,
1145,Sara,-5,sara@outlook.com,Mumbai,2023-07-29 0:00:00,114663
1146,Amit,139,amit@yahoo.com,Chennai,2024-09-24 0:00:00,
1147,John,119,john@yahoo.com,MUMBAI,2023-07-08 0:00:00,293264
1148,Neha,24,invalid_email,Chennai,2022-12-03 0:00:00,42138
1149,Sara,,sara@yahoo.com,Mumbai,2022-07-16 0:00:00,211459
1150,Rahul,105,rahul@gmail.com,Delhi,2023-02-07 0:00:00,
1151,Rahul,68,rahul@outlook.com,Delhi,2024-05-03 0:00:00,112676
1152,Amit,,amit@gmail.com,Chennai,2022-03-19 0:00:00,309876
1153,Rahul,-10,rahul@gmail.com,MUMBAI,2023-12-18 0:00:00,71988
1154,Riya,137,riya@outlook.com,Chennai,2023-05-09 0:00:00,485368
1155,Rahul,115,rahul@yahoo.com,Chennai,2023-09-12 0:00:00,76244
1156,Ankit,-3,ankitgmail.com,Delhi,2023-07-21 0:00:00,
1157,Neha,21,invalid_email,delhi,2023-08-09 0:00:00,
1158,,123,invalid_email,delhi,2022-04-18 0:00:00,
1159,Amit,59,amitgmail.com,Delhi,2022-01-31 0:00:00,61198
1160,Sara,,sara@gmail.com,Bangalore,2024-03-31 0:00:00,
1161,Sara,,sara@outlook.com,Bangalore,2023-06-10 0:00:00,85387
1162,Priya,106,invalid_email,Kolkata,2023-02-14 0:00:00,468753
1163,Ankit,,ankit@outlook.com,Bangalore,2023-10-27 0:00:00,430222
1164,Sara,,sara@yahoo.com,delhi,2023-08-27 0:00:00,119344
1165,Priya,106,priya@yahoo.com,delhi,2022-01-14 0:00:00,375321
1166,Riya,69,riya@yahoo.com,Kolkata,2024-03-14 0:00:00,57710
1167,,-6,invalid_email,Mumbai,2023-12-31 0:00:00,23549
1168,Neha,-10,invalid_email,,2024-05-17 0:00:00,
1169,Ankit,19,ankit@yahoo.com,,2023-05-05 0:00:00,
1170,Rahul,,rahul@gmail.com,Kolkata,,261562
1171,Amit,104,amit@gmail.com,,2023-03-07 0:00:00,
1172,John,34,john@gmail.com,MUMBAI,2023-08-05 0:00:00,
1173,Sara,125,saragmail.com,Chennai,2024-04-25 0:00:00,117951
1174,Riya,-9,riya@gmail.com,delhi,2023-04-29 0:00:00,
1175,Sara,-5,sara@outlook.com,Delhi,2023-10-04 0:00:00,75862
1176,Ankit,108,ankitgmail.com,Mumbai,,41237
1177,,-3,invalid_email,,2024-06-23 0:00:00,
1178,Neha,102,neha@yahoo.com,,2023-09-16 0:00:00,
1179,Amit,107,amitgmail.com,Kolkata,2024-09-24 0:00:00,319630
1180,Rahul,43,rahul@gmail.com,Bangalore,2022-01-21 0:00:00,98681
1181,,,invalid_email,delhi,2022-06-08 0:00:00,377353
1182,Amit,-8,amit@yahoo.com,,2024-06-13 0:00:00,467023
1183,Rahul,130,rahul@gmail.com,Mumbai,2023-11-13 0:00:00,
1184,Sara,,sara@outlook.com,Bangalore,2022-02-19 0:00:00,27241
1185,,-2,invalid_email,Kolkata,2024-08-22 0:00:00,446926
1186,Priya,-8,priya@outlook.com,Delhi,2022-12-27 0:00:00,81250
1187,Rahul,128,rahul@gmail.com,,,95575
1188,Rahul,148,rahul@outlook.com,Kolkata,2023-01-11 0:00:00,27081
1189,Amit,-9,amit@gmail.com,Kolkata,2023-04-30 0:00:00,115623
1190,Rahul,28,rahul@yahoo.com,,2022-08-24 0:00:00,423952
1191,Rahul,-5,rahul@gmail.com,Bangalore,2023-09-05 0:00:00,231648
1192,Neha,,neha@gmail.com,Kolkata,2023-11-18 0:00:00,84758
1193,Sara,143,sara@outlook.com,,,84001
1194,John,,john@yahoo.com,MUMBAI,2022-02-10 0:00:00,23322
1195,Priya,119,priya@gmail.com,Bangalore,2023-07-20 0:00:00,298272
1196,Priya,49,priya@gmail.com,Chennai,2022-10-04 0:00:00,47285
1197,,65,invalid_email,MUMBAI,2022-12-08 0:00:00,52866
1198,Ankit,53,ankit@gmail.com,delhi,2023-12-05 0:00:00,
1199,,-8,invalid_email,MUMBAI,2023-10-09 0:00:00,
1200,,,invalid_email,Delhi,2022-03-28 0:00:00,92394
1201,Priya,54,priya@outlook.com,Chennai,2024-04-10 0:00:00,354911
1202,Riya,36,invalid_email,Mumbai,2022-04-14 0:00:00,445040
1203,Rahul,-10,invalid_email,MUMBAI,2023-03-17 0:00:00,
1204,Ankit,-8,ankit@yahoo.com,Delhi,,410874
1205,John,-7,john@outlook.com,delhi,2024-06-26 0:00:00,
1206,Amit,147,amit@gmail.com,Chennai,2023-10-19 0:00:00,54176
1207,Ankit,-6,ankit@yahoo.com,,2023-01-03 0:00:00,377340
1208,John,-6,john@outlook.com,Kolkata,2023-11-15 0:00:00,41983
1209,,,invalid_email,MUMBAI,2024-02-08 0:00:00,68236
1210,Ankit,127,ankit@gmail.com,Mumbai,2024-08-07 0:00:00,78055
1211,John,-6,john@outlook.com,Delhi,2024-05-23 0:00:00,231094
1212,Amit,22,amit@gmail.com,Chennai,2022-03-09 0:00:00,29408
1213,Ankit,-10,ankit@gmail.com,Bangalore,2022-03-23 0:00:00,87547
1214,,,invalid_email,MUMBAI,2024-01-28 0:00:00,
1215,Riya,-4,riya@gmail.com,Chennai,2022-01-07 0:00:00,
1216,,55,invalid_email,Delhi,2024-08-20 0:00:00,62955
1217,John,,john@outlook.com,Delhi,2024-02-02 0:00:00,
1218,Neha,,nehagmail.com,MUMBAI,2023-01-03 0:00:00,279967
1219,Riya,-8,riya@yahoo.com,Bangalore,2023-08-11 0:00:00,106703
1220,Priya,50,priyagmail.com,Kolkata,2023-02-07 0:00:00,483756
1221,Ankit,124,ankit@outlook.com,Bangalore,,62643
1222,Sara,103,sara@outlook.com,delhi,2024-04-21 0:00:00,
1223,,-9,invalid_email,Delhi,2024-01-07 0:00:00,276351
1224,Rahul,,rahul@yahoo.com,MUMBAI,2022-05-22 0:00:00,20040
1225,Sara,-3,invalid_email,,,62202
1226,Amit,18,invalid_email,MUMBAI,,416095
1227,Priya,101,priya@yahoo.com,MUMBAI,2024-03-29 0:00:00,421414
1228,Sara,-6,sara@gmail.com,,,268198
1229,Ankit,65,ankit@outlook.com,Chennai,2023-11-15 0:00:00,
1230,Amit,,amit@yahoo.com,Kolkata,2023-03-22 0:00:00,66446
1231,Rahul,43,rahul@outlook.com,Kolkata,,93381
1232,Ankit,113,invalid_email,Kolkata,2022-08-26 0:00:00,59205
1233,Priya,145,priya@gmail.com,MUMBAI,2023-03-26 0:00:00,452420
1234,Rahul,28,rahul@outlook.com,Delhi,2023-12-12 0:00:00,84789
1235,Neha,-1,nehagmail.com,MUMBAI,2023-07-19 0:00:00,396633
1236,,-8,invalid_email,Chennai,2024-08-27 0:00:00,
1237,Neha,126,neha@gmail.com,,,88435
1238,Rahul,-10,rahul@gmail.com,Bangalore,2023-03-07 0:00:00,
1239,Amit,63,amit@yahoo.com,delhi,2022-11-23 0:00:00,52523
1240,Priya,44,priya@outlook.com,Kolkata,2024-01-27 0:00:00,104639
1241,Rahul,,rahul@outlook.com,MUMBAI,2023-04-29 0:00:00,20412
1242,Priya,138,priya@outlook.com,Bangalore,2023-05-15 0:00:00,104654
1243,Neha,,neha@outlook.com,Bangalore,2023-07-14 0:00:00,307465
1244,Neha,-3,nehagmail.com,Delhi,2023-02-21 0:00:00,
1245,Rahul,115,rahul@yahoo.com,delhi,2024-05-01 0:00:00,457695
1246,Ankit,111,ankit@gmail.com,Chennai,2024-02-08 0:00:00,109155
1247,Ankit,,ankit@outlook.com,MUMBAI,2024-05-31 0:00:00,222464
1248,Sara,-2,sara@outlook.com,Delhi,2023-11-16 0:00:00,
1249,Amit,-9,amit@outlook.com,Mumbai,,
1250,Neha,68,neha@gmail.com,delhi,2024-01-15 0:00:00,30768
1251,Sara,-4,saragmail.com,Delhi,2023-07-29 0:00:00,239199
1252,Rahul,-1,invalid_email,Kolkata,,
1253,,-10,invalid_email,Mumbai,2023-02-14 0:00:00,452989
1254,Amit,111,amit@yahoo.com,Chennai,2023-04-11 0:00:00,227828
1255,Ankit,150,ankit@yahoo.com,Mumbai,,
1256,Priya,,priya@yahoo.com,delhi,2022-08-07 0:00:00,
1257,Priya,-9,priya@gmail.com,Mumbai,2022-01-13 0:00:00,417663
1258,Riya,26,riya@outlook.com,Mumbai,2022-02-05 0:00:00,292124
1259,Priya,-7,priya@gmail.com,Kolkata,2024-06-15 0:00:00,489035
1260,Sara,110,saragmail.com,Bangalore,2024-06-27 0:00:00,
1261,Ankit,118,ankit@outlook.com,,2022-05-21 0:00:00,257483
1262,John,144,john@gmail.com,Mumbai,2024-07-17 0:00:00,
1263,Priya,137,priya@outlook.com,MUMBAI,2022-04-27 0:00:00,
1264,Amit,51,amit@gmail.com,delhi,2023-10-01 0:00:00,26272
1265,Sara,147,sara@yahoo.com,Bangalore,,
1266,Ankit,120,ankit@outlook.com,Mumbai,2024-09-15 0:00:00,
1267,,-10,invalid_email,Chennai,2023-01-23 0:00:00,41034
1268,Ankit,-9,ankit@gmail.com,MUMBAI,,321358
1269,Riya,54,riya@yahoo.com,Delhi,2023-10-17 0:00:00,346098
1270,Riya,,riya@gmail.com,Bangalore,2022-03-24 0:00:00,488703
1271,Amit,101,amit@yahoo.com,delhi,2022-04-03 0:00:00,61795
1272,Amit,140,invalid_email,Bangalore,2023-02-18 0:00:00,
1273,Rahul,-7,rahul@gmail.com,delhi,2022-07-28 0:00:00,428572
1274,Amit,31,amitgmail.com,delhi,2022-05-13 0:00:00,
1275,Priya,-3,priya@gmail.com,MUMBAI,2024-02-26 0:00:00,115766
1276,Sara,,sara@gmail.com,,2023-06-06 0:00:00,45612
1277,John,30,john@gmail.com,Delhi,2023-12-02 0:00:00,27501
1278,Ankit,-9,ankit@outlook.com,Delhi,,101986
1279,Ankit,135,ankit@outlook.com,,2023-07-17 0:00:00,205037
1280,,-8,invalid_email,Bangalore,2024-01-10 0:00:00,
1281,Priya,-8,priya@gmail.com,,2022-03-20 0:00:00,454056
1282,Neha,43,invalid_email,Chennai,2023-06-06 0:00:00,24878
1283,Rahul,,invalid_email,delhi,2024-06-20 0:00:00,221500
1284,Rahul,,invalid_email,Chennai,2023-07-26 0:00:00,377995
1285,Neha,,neha@gmail.com,delhi,,
1286,Riya,,riya@gmail.com,Bangalore,,
1287,Ankit,,ankit@gmail.com,Bangalore,2024-04-06 0:00:00,430899
1288,,-4,invalid_email,Kolkata,2022-03-01 0:00:00,387601
1289,John,106,john@outlook.com,MUMBAI,2022-10-29 0:00:00,32825
1290,Amit,-6,amit@gmail.com,,2022-04-15 0:00:00,24194
1291,Sara,60,sara@gmail.com,delhi,2022-08-05 0:00:00,305624
1292,Amit,23,invalid_email,Mumbai,2022-11-11 0:00:00,43562
1293,Ankit,55,ankit@yahoo.com,Chennai,2024-01-01 0:00:00,35291
1294,Rahul,56,rahul@gmail.com,Bangalore,2024-02-21 0:00:00,
1295,Neha,-1,neha@yahoo.com,Mumbai,2024-05-06 0:00:00,374483
1296,Ankit,-5,ankit@yahoo.com,Mumbai,2022-02-07 0:00:00,
1297,Rahul,32,rahul@gmail.com,,2022-06-12 0:00:00,48828
1298,Sara,115,sara@yahoo.com,delhi,2022-11-27 0:00:00,
1299,Amit,-6,invalid_email,Chennai,2023-03-24 0:00:00,
1300,Priya,67,priya@outlook.com,,2023-12-01 0:00:00,
1301,Neha,-3,neha@yahoo.com,Kolkata,2023-06-20 0:00:00,
1302,John,-3,john@gmail.com,Delhi,2022-12-28 0:00:00,
1303,Priya,46,priya@outlook.com,Bangalore,2022-01-15 0:00:00,105271
1304,,67,invalid_email,Bangalore,2023-10-31 0:00:00,90995
1305,Sara,-6,sara@yahoo.com,Bangalore,2022-05-21 0:00:00,314698
1306,Amit,-2,amit@yahoo.com,Kolkata,2022-10-15 0:00:00,332295
1307,Ankit,,ankit@yahoo.com,MUMBAI,2024-06-27 0:00:00,
1308,Riya,-6,riya@gmail.com,Mumbai,2023-04-07 0:00:00,53835
1309,John,-4,johngmail.com,delhi,2023-06-07 0:00:00,356274
1310,Rahul,27,rahul@gmail.com,Kolkata,2023-05-05 0:00:00,472170
1311,John,135,invalid_email,MUMBAI,2023-09-03 0:00:00,
1312,Riya,,riya@gmail.com,Bangalore,,54986
1313,,,invalid_email,,2024-09-05 0:00:00,418468
1314,Rahul,54,rahul@yahoo.com,Kolkata,2024-02-25 0:00:00,216292
1315,Rahul,47,rahul@outlook.com,Delhi,2022-08-16 0:00:00,
1316,Priya,55,priya@gmail.com,delhi,2022-05-17 0:00:00,51404
1317,,108,invalid_email,Kolkata,2023-12-04 0:00:00,272509
1318,Sara,-9,sara@gmail.com,Mumbai,2022-11-08 0:00:00,385664
1319,Rahul,,rahulgmail.com,Chennai,2022-04-24 0:00:00,36288
1320,Ankit,65,ankit@yahoo.com,Kolkata,2023-12-03 0:00:00,105472
1321,Priya,-8,priya@yahoo.com,MUMBAI,2023-05-02 0:00:00,
1322,John,-10,john@outlook.com,Bangalore,2022-06-07 0:00:00,114113
1323,Ankit,22,ankit@gmail.com,delhi,2024-08-22 0:00:00,
1324,,-5,invalid_email,,,96837
1325,,56,invalid_email,MUMBAI,2024-09-10 0:00:00,
1326,Rahul,109,rahul@outlook.com,MUMBAI,2022-09-15 0:00:00,
1327,John,,john@gmail.com,Delhi,2023-10-26 0:00:00,84298
1328,John,36,john@gmail.com,,2024-08-29 0:00:00,
1329,Ankit,145,ankit@yahoo.com,Chennai,2022-10-11 0:00:00,333267
1330,Riya,-4,riya@gmail.com,MUMBAI,2023-01-21 0:00:00,81801
1331,,144,invalid_email,Kolkata,,
1332,Rahul,-4,invalid_email,,2024-07-30 0:00:00,251654
1333,Rahul,,rahul@yahoo.com,Kolkata,2024-02-27 0:00:00,98594
1334,Neha,30,neha@gmail.com,delhi,2022-06-04 0:00:00,115778
1335,Ankit,145,ankit@yahoo.com,MUMBAI,2024-02-16 0:00:00,
1336,Priya,115,priya@gmail.com,Kolkata,2022-12-14 0:00:00,31276
1337,Ankit,,ankit@outlook.com,Mumbai,2022-08-26 0:00:00,473788
1338,,66,invalid_email,Kolkata,2022-12-22 0:00:00,
1339,Priya,-9,priya@gmail.com,,,78758
1340,,-3,invalid_email,MUMBAI,2023-04-17 0:00:00,107792
1341,Amit,,amit@gmail.com,Mumbai,2023-06-29 0:00:00,391530
1342,Priya,51,priya@yahoo.com,delhi,2023-03-15 0:00:00,
1343,Amit,-6,amit@yahoo.com,Delhi,2023-07-04 0:00:00,400022
1344,Ankit,-4,ankit@gmail.com,Delhi,2024-05-29 0:00:00,118951
1345,Neha,,neha@yahoo.com,Delhi,2022-02-03 0:00:00,49459
1346,Ankit,-6,ankit@outlook.com,Mumbai,2022-04-01 0:00:00,
1347,Priya,37,priya@gmail.com,Bangalore,2023-09-11 0:00:00,104950
1348,Priya,,invalid_email,Chennai,2022-07-14 0:00:00,23111
1349,Priya,135,priya@outlook.com,,2024-08-13 0:00:00,100686
1350,Sara,106,sara@yahoo.com,Delhi,2022-03-16 0:00:00,
1351,Rahul,,rahulgmail.com,Chennai,2022-12-01 0:00:00,22304
1352,Riya,-8,riya@yahoo.com,Chennai,2022-03-28 0:00:00,
1353,Sara,-6,sara@outlook.com,delhi,2024-02-29 0:00:00,61771
1354,Priya,-3,priya@outlook.com,Bangalore,2024-03-07 0:00:00,449386
1355,Neha,104,neha@outlook.com,delhi,2023-07-25 0:00:00,291959
1356,Sara,130,sara@outlook.com,Chennai,2023-03-14 0:00:00,275327
1357,,-6,invalid_email,MUMBAI,2022-03-12 0:00:00,
1358,John,,john@gmail.com,Bangalore,,
1359,Sara,,sara@yahoo.com,Kolkata,2022-08-29 0:00:00,376511
1360,,52,invalid_email,MUMBAI,2022-02-27 0:00:00,
1361,Sara,-2,sara@yahoo.com,delhi,2023-09-04 0:00:00,79495
1362,,,invalid_email,Bangalore,2022-02-16 0:00:00,
1363,Amit,53,amitgmail.com,Bangalore,2023-05-07 0:00:00,
1364,Rahul,20,rahul@yahoo.com,Mumbai,2024-02-25 0:00:00,330680
1365,Sara,65,saragmail.com,MUMBAI,2023-05-16 0:00:00,452402
1366,Riya,57,riya@outlook.com,,2022-07-01 0:00:00,58435
1367,Neha,-8,invalid_email,,,291204
1368,Priya,70,priya@gmail.com,delhi,2023-03-31 0:00:00,202737
1369,Ankit,118,ankit@yahoo.com,Chennai,2022-10-16 0:00:00,
1370,Riya,,invalid_email,,2022-03-11 0:00:00,
1371,Priya,19,priya@gmail.com,Kolkata,2024-04-01 0:00:00,
1372,Sara,-3,sara@outlook.com,,2024-04-16 0:00:00,
1373,Riya,,riya@gmail.com,Mumbai,2023-09-08 0:00:00,457500
1374,Rahul,35,rahul@yahoo.com,,2024-01-21 0:00:00,
1375,Rahul,124,rahul@yahoo.com,Bangalore,2022-07-08 0:00:00,91058
1376,Neha,-1,neha@outlook.com,MUMBAI,2024-07-04 0:00:00,81587
1377,Ankit,55,ankit@outlook.com,Delhi,2022-11-14 0:00:00,24568
1378,Rahul,,rahul@yahoo.com,delhi,2023-04-29 0:00:00,
1379,Ankit,147,ankit@outlook.com,Mumbai,2024-06-19 0:00:00,331857
1380,Neha,112,neha@gmail.com,Chennai,2023-12-11 0:00:00,292725
1381,Amit,125,amit@yahoo.com,Mumbai,2022-07-13 0:00:00,321018
1382,Neha,150,neha@outlook.com,Kolkata,2024-02-13 0:00:00,487401
1383,Rahul,26,rahul@gmail.com,MUMBAI,2022-04-12 0:00:00,327479
1384,John,-10,invalid_email,Bangalore,2022-09-19 0:00:00,469956
1385,John,,john@gmail.com,Delhi,2023-02-06 0:00:00,216152
1386,John,,john@outlook.com,Delhi,2023-12-13 0:00:00,
1387,,20,invalid_email,Bangalore,2023-02-17 0:00:00,
1388,,148,invalid_email,Chennai,2023-02-19 0:00:00,344989
1389,Ankit,,ankitgmail.com,MUMBAI,2023-11-16 0:00:00,317038
1390,John,119,john@gmail.com,Bangalore,2023-07-29 0:00:00,373905
1391,Sara,143,sara@yahoo.com,Delhi,2023-03-05 0:00:00,
1392,Neha,115,neha@gmail.com,Mumbai,2024-06-02 0:00:00,306874
1393,,,invalid_email,Kolkata,2023-02-05 0:00:00,26453
1394,Sara,111,invalid_email,Delhi,2024-06-20 0:00:00,101638
1395,Riya,54,riya@gmail.com,Chennai,2022-08-21 0:00:00,
1396,Riya,150,riya@yahoo.com,Chennai,2024-09-24 0:00:00,96050
1397,Sara,-7,saragmail.com,MUMBAI,2022-04-27 0:00:00,263313
1398,Sara,-6,sara@outlook.com,,2022-01-08 0:00:00,282071
1399,,57,invalid_email,MUMBAI,2022-12-25 0:00:00,37310
1400,Ankit,,ankitgmail.com,Bangalore,2023-12-16 0:00:00,
1401,Rahul,50,rahul@outlook.com,Kolkata,2023-03-09 0:00:00,253660
1402,John,44,john@gmail.com,MUMBAI,2024-06-15 0:00:00,488524
1403,Amit,26,amit@gmail.com,Mumbai,2022-05-20 0:00:00,98157
1404,Riya,,invalid_email,Mumbai,,314070
1405,Ankit,,ankit@gmail.com,Chennai,2022-09-21 0:00:00,112055
1406,Riya,25,riya@gmail.com,Mumbai,2024-08-14 0:00:00,304503
1407,Priya,,priya@outlook.com,Mumbai,2023-06-02 0:00:00,286334
1408,Rahul,,rahul@gmail.com,Kolkata,2023-07-17 0:00:00,29719
1409,Riya,,invalid_email,Kolkata,2023-04-29 0:00:00,34325
1410,Neha,131,neha@yahoo.com,Kolkata,2022-03-16 0:00:00,229875
1411,Sara,,sara@outlook.com,Kolkata,2023-10-31 0:00:00,437524
1412,Priya,-6,priya@outlook.com,Bangalore,2024-07-05 0:00:00,79866
1413,Sara,134,sara@outlook.com,Chennai,2023-09-10 0:00:00,93159
1414,Priya,128,priyagmail.com,Mumbai,2022-07-16 0:00:00,113167
1415,John,128,john@yahoo.com,Mumbai,2022-02-27 0:00:00,
1416,Neha,29,neha@yahoo.com,Delhi,2023-11-19 0:00:00,
1417,Riya,58,invalid_email,Chennai,2023-06-23 0:00:00,393870
1418,Neha,,neha@gmail.com,Bangalore,2022-10-29 0:00:00,379717
1419,Priya,-3,priyagmail.com,MUMBAI,2023-07-12 0:00:00,69638
1420,Priya,-1,priya@gmail.com,delhi,2023-07-02 0:00:00,322047
1421,John,143,john@gmail.com,delhi,2023-07-07 0:00:00,84947
1422,Priya,,priya@outlook.com,,,378743
1423,Riya,,riya@outlook.com,Chennai,2023-08-12 0:00:00,278477
1424,John,24,john@yahoo.com,Chennai,,
1425,Rahul,142,rahul@gmail.com,Mumbai,2023-12-18 0:00:00,36618
1426,Ankit,111,ankit@gmail.com,delhi,2023-08-04 0:00:00,
1427,Rahul,-2,rahul@outlook.com,Chennai,2023-02-19 0:00:00,28741
1428,Neha,133,invalid_email,Delhi,2023-08-10 0:00:00,
1429,Rahul,-5,rahul@yahoo.com,Delhi,,486739
1430,Amit,114,amitgmail.com,MUMBAI,2023-01-30 0:00:00,
1431,John,-4,john@yahoo.com,Chennai,2023-06-22 0:00:00,331354
1432,Sara,,sara@gmail.com,delhi,2022-09-25 0:00:00,38553
1433,Rahul,,rahul@gmail.com,Kolkata,2023-02-25 0:00:00,
1434,Amit,47,amit@gmail.com,delhi,2023-08-24 0:00:00,
1435,Neha,147,nehagmail.com,Kolkata,,64676
1436,Rahul,46,rahul@gmail.com,Delhi,2024-01-16 0:00:00,67447
1437,Riya,69,riya@gmail.com,Bangalore,2022-06-20 0:00:00,281092
1438,Riya,,riya@yahoo.com,Delhi,,77901
1439,Ankit,-9,ankit@gmail.com,delhi,2024-01-24 0:00:00,
1440,Rahul,21,rahul@gmail.com,,2022-04-09 0:00:00,
1441,Rahul,142,rahul@outlook.com,Kolkata,2024-02-12 0:00:00,261237
1442,Rahul,,rahul@yahoo.com,delhi,2023-12-14 0:00:00,65407
1443,Sara,-10,sara@outlook.com,delhi,2024-01-21 0:00:00,93210
1444,Sara,-1,sara@yahoo.com,Delhi,2023-06-05 0:00:00,
1445,John,145,john@yahoo.com,Mumbai,2024-02-23 0:00:00,71967
1446,Priya,108,priya@yahoo.com,Chennai,2024-09-08 0:00:00,245490
1447,,52,invalid_email,Bangalore,2023-04-07 0:00:00,
1448,Sara,130,sara@gmail.com,,2024-05-31 0:00:00,
1449,Neha,135,neha@yahoo.com,Bangalore,2024-07-16 0:00:00,35793
1450,Neha,105,neha@outlook.com,Delhi,2023-01-12 0:00:00,474164
1451,John,,john@yahoo.com,delhi,2022-02-12 0:00:00,419030
1452,Priya,-7,priya@gmail.com,Bangalore,2023-12-09 0:00:00,
1453,Ankit,50,ankit@gmail.com,Kolkata,2022-04-15 0:00:00,30249
1454,Sara,-7,sara@outlook.com,Chennai,2022-10-17 0:00:00,84733
1455,Rahul,28,invalid_email,,2024-07-03 0:00:00,
1456,Riya,-3,riya@gmail.com,Chennai,2023-11-17 0:00:00,25539
1457,Amit,,invalid_email,Delhi,2022-07-21 0:00:00,107538
1458,Rahul,31,rahul@outlook.com,Delhi,,30881
1459,John,24,john@yahoo.com,Chennai,,240375
1460,Ankit,60,ankit@gmail.com,delhi,2023-03-26 0:00:00,25479
1461,Amit,70,amit@outlook.com,Delhi,2023-04-21 0:00:00,
1462,Riya,,riya@yahoo.com,Mumbai,2023-09-04 0:00:00,450470
1463,Neha,137,neha@outlook.com,,2023-05-29 0:00:00,490396
1464,Sara,142,sara@outlook.com,delhi,2022-07-28 0:00:00,283525
1465,Riya,43,riyagmail.com,Delhi,2024-06-19 0:00:00,34193
1466,,,invalid_email,Kolkata,2022-06-16 0:00:00,
1467,Priya,-6,priya@outlook.com,Delhi,2023-11-09 0:00:00,392747
1468,Riya,-7,riya@gmail.com,delhi,2024-01-24 0:00:00,315783
1469,Amit,,amit@gmail.com,delhi,,96489
1470,Ankit,-10,ankit@outlook.com,Delhi,2024-05-24 0:00:00,77134
